overheads,ticks,traffic_volumes,traffic_targets,smart_average_speeds_a,smart_average_speeds_h,average_speeds_h,average_speeds_a
1.9734512675379394,27720,219,212.42184229315063,6.049229992000045,1.8205632137030687,5.7851430177396725,1.758797705358255
1.973267959378073,27750,218,211.70470920509,8.851639901072428,2.882848919845918,10.438013678200242,3.628841074949457
1.9727527730011594,27780,216,210.98757611702945,7.56030008691541,2.4053589480721214,8.053041438760689,2.559029324679335
1.9723077910859987,27810,215,210.27044302896883,6.3581608574200175,2.011427618731383,6.395345569095301,1.970129983314428
1.972205215467605,27840,214,209.55330994090826,9.51029102169344,3.2617967567440584,10.695236987586112,3.978247841722418
1.9721124461552157,27870,213,208.8361768528476,8.625970484563759,3.9242757856571986,7.635347350103258,2.5706631464173624
1.971953369254236,27900,213,208.11904376478705,5.5344564661352855,1.891631389757049,5.501791865448409,1.7560558512212927
1.9717790472626797,27930,211,207.40191067672643,9.669948194705812,3.265369517240416,10.72945265049831,3.6998072911221143
1.9712895160212038,27960,211,206.68477758866587,7.70566397536139,2.9438704125242565,7.205726734331872,2.434099938236519
1.9710160316260932,27990,211,205.96764450060522,7.385101309709258,2.352891830945408,6.161834373268642,1.9285857552179528
1.9707611003034289,28020,210,205.25051141254465,8.990033028742076,2.619807839599901,10.70477984998799,3.57103687449297
1.9702718289824959,28050,209,204.53337832448403,7.06448900425404,2.4447980865064878,8.696386476680894,2.804204606335134
1.9697521757125696,28080,209,203.81624523642347,6.709462802679782,2.099341339176289,6.320762742674521,1.9423018081634635
1.9698934282219833,28110,208,203.09911214836282,11.300153112097318,4.632681422264093,10.834835550015612,4.191938683601985
1.9695673457514977,28140,207,202.38197906030226,9.839554694783065,3.6780403966378064,8.323160919487092,2.718565553859048
1.9692703064678512,28170,206,201.66484597224164,7.081664647064873,2.0536499130816037,6.072241158930516,1.8434438688661157
1.968753708530959,28200,205,201.01684307625274,8.854738090813992,3.5105481878302687,10.463632350266213,3.598202302564949
1.9686258674955324,28230,205,200.36884018026393,8.939426452352162,3.4970172339733816,7.63878352977124,2.5060032548779745
1.9680642647771212,28260,204,199.72083728427506,7.755405837419344,2.6581740792026425,5.8739172257335825,1.7966894559096396
1.9676044931640864,28290,203,199.07283438828625,8.895949356439257,2.429913242341479,10.96871844093649,3.5794375996135037
1.9676994250900106,28320,203,198.42483149229736,7.4197588199680835,2.43877325952424,6.9613674083771,2.182387241583944
1.9674172745831235,28350,203,197.77682859630852,5.073913483907107,1.5323212681639016,5.1786597548371125,1.5858675767311674
1.966947172608917,28380,202,197.12882570031968,10.79149872233442,3.6565168808265955,10.062195083840857,3.629654240957533
1.9669131117461607,28410,201,196.48082280433084,7.629163293623012,2.4745561462233394,8.283780444472054,2.6435690406367365
1.9667290702557512,28440,201,195.83281990834195,6.413224761575932,1.8842422924053739,5.958975304627916,1.840459478929957
1.9667391839255233,28470,200,195.18481701235314,10.494142518367159,4.033180629448875,10.25229225704836,3.6544126724713455
1.9667658903551746,28500,199,194.53681411636427,8.676139554738151,3.1860315414792186,8.365689663316083,2.870721356969956
1.9664968802218965,28530,199,193.88881122037546,4.270359546514177,1.4380936552910362,5.553843447306579,1.7298991993156232
1.966265943047161,28560,198,193.24080832438656,8.373582698160964,2.459145505158611,10.08727491569433,3.260232913559836
1.966264942815822,28590,197,192.59280542839775,8.111668729786025,2.92428174257422,7.516344919274978,2.409354484927642
1.966187028125114,28620,197,191.94480253240886,4.390105059907438,1.4940230573335027,4.894224863599162,1.6048688247031777
1.9656598076265481,28650,196,191.29679963642,9.93818030094258,3.918773523267353,10.105263470525317,3.482702233639449
1.9655738347890808,28680,195,190.64879674043118,8.200616638838659,2.5432193587466054,8.326529996504899,2.7228788102109047
1.9654793355254818,28710,195,190.00079384444228,5.935391418445023,2.0010761050165584,5.941066113864594,1.8591212865683344
1.9658369580010606,28740,194,189.35279094845347,9.74473688468156,3.26964108315739,10.694548212666874,3.526947499057468
1.9653675491158142,28770,193,188.7047880524646,9.18350994791129,3.421359778042753,7.988346559406193,2.567275152405343
1.9653106293418108,28800,193,188.05678515647577,6.465669344620404,1.9666742521495284,5.420598043402285,1.7387513908508256
1.9652337787266474,28830,192,187.4087822604869,9.724820011480979,4.0132654131538095,11.281704287903436,3.943428628943039
1.9650299297639948,28860,192,186.7607793644981,7.963238212718114,2.970887778989437,8.197381251468169,2.6515784388192087
1.9645834383705172,28890,191,186.1127764685092,6.632420194260927,2.299457535600741,5.514132221361461,1.8385708481390326
