ticks,traffic_volumes,traffic_targets,smart_average_speeds_a,smart_average_speeds_h,average_speeds_h,average_speeds_a
153480,228,222.95193355234665,9.250026574957952,3.2466894525378582,10.541801392980592,3.6890112678151454
153510,227,222.30693686352623,8.380097419055476,2.971165434508174,8.583376777653843,2.902578567438645
153540,227,221.66194017470573,7.59749301170586,2.2659613112030907,6.586375457711702,1.9262454526097113
153570,225,221.0169434858853,10.482738381961537,4.139761335484928,10.535924532375704,4.094991877999664
153600,225,220.37194679706488,7.508302829213689,2.5955462146595667,8.271829061973309,2.8349750234540396
153630,224,219.7269501082444,5.144664963015221,1.881208805469972,5.823515019194405,1.847699607423445
153660,224,219.081953419424,9.56202440286515,3.9497998595453434,11.153500855995068,4.112027488551009
153690,223,218.43695673060353,8.575927437166726,3.3942119445723398,8.633554879080554,2.920650765354073
153720,223,217.79196004178308,6.277240235316449,2.3645140998572387,5.864104993221435,1.863001021273497
153750,222,217.14696335296264,9.247201539543779,3.7016836495270957,11.556760576915263,4.782225027591169
153780,221,216.5019666641422,8.370631284251115,3.3102947919081487,7.8989173329731175,2.693008290738497
153810,221,215.85696997532176,6.970424743389838,2.380062012805441,6.279279324382669,1.9545816495872403
153840,220,215.2119732865013,8.88726296862367,3.3826719044183124,11.098310912598432,4.304857569362143
153870,219,214.56697659768088,7.641716575830838,3.008396171874766,7.796736265808272,2.660413648899245
153900,219,213.9219799088604,6.079050578415403,2.3049067498529165,6.395804268131936,2.078620223527774
153930,218,213.27698322004,10.131034373489186,3.68066397875196,11.607254105675294,4.696606744701152
153960,217,212.63198653121952,7.4803059458715895,2.8845827802110025,7.993854837927669,2.6279648148181383
153990,217,211.98698984239905,6.184561364666638,2.252056716398803,6.127632782114765,2.0570232712742653
154020,216,211.34199315357864,9.122221906015705,3.8100856503697917,10.408039970390401,4.191783839282204
154050,215,210.69699646475817,9.195114233819597,4.305987903195504,8.351679194546582,3.220959692014773
154080,214,210.05199977593776,7.233451042596784,2.3569554020616006,7.244270331428262,2.278364081015701
154110,214,209.4070030871173,8.973441108476521,3.541767652545167,9.57997937277066,3.1478615253578743
154140,214,208.76200639829685,8.595690274183756,3.2743145766944317,7.909395028630993,2.776742640786443
154170,213,208.1170097094764,7.959632416300419,2.8859409365970836,6.788378579525538,2.07219845049291
